job_title,job_group,min_salary,max_salary,salary_unit,city,district
"Kỹ Sư Mạng Bảo Mật (Network Security) - Upto 1,500$",IT,,1500.0,USD,Hà Nội,Cầu Giấy
Fresher React Native Developer (Upto 50M/Tháng),IT,12000000.0,,VND,Nghệ An,TP Vinh
Developer (.Net),IT,2000.0,4000.0,USD,Hồ Chí Minh,Tân Bình
Automation Test Engineer,IT,,,,Hồ Chí Minh,
Nhân Viên IT Support - Đi Làm Ngay (Mức Lương 10-15 Triệu),IT,8000000.0,15000000.0,VND,Hồ Chí Minh,Quận 8
Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst - Ba),Business,,,,Hồ Chí Minh,Tân Bình
Thực Tập Sinh Data,IT,,,,Hà Nội,Cầu Giấy
Nhân Viên Quản Trị Hệ Thống - System Admin,Business,15000000.0,20000000.0,VND,Hà Nội,Nam Từ Liêm
Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Business,,1200.0,USD,Hà Nội,Bắc Từ Liêm
Chuyên Viên Quản Trị Hệ Thống | System Administration (Sa),Business,,,,Hồ Chí Minh,Quận 2
Marketing (Junior) Mảng Game Mobile,IT,,,,Hà Nội,Cầu Giấy
Project Manager/ Scrum Master,Business,,2000.0,USD,Hà Nội,Nam Từ Liêm
Java Developer Thu Nhập Upto 17 Triệu Đồng,IT,,17000000.0,VND,Hà Nội,Nam Từ Liêm
"Lập Trình Viên Mobile App (Flutter, Thu Nhập Up To 20M/Tháng)",IT,8000000.0,20000000.0,VND,Hà Nội,
.Net Developer,IT,,,,Hà Nội,Ba Đình
Cloud Engineer,IT,,,,Hà Nội,Ba Đình
Cộng Tác Viên Mobile (Flutter),IT,4000000.0,8000000.0,VND,Hà Nội,Nam Từ Liêm
Bridge Software Engineer/ Project Leader (Japanese Speaking),IT,,,,Hà Nội,Ba Đình
Kỹ Thuật Viên (Ibs),Business,450.0,900.0,USD,Hà Nội,Tây Hồ
Database Administrator - Up To 1800,Business,,1800.0,USD,Hà Nội,Ba Đình
Cloud Engineer Tại Hà Nội,IT,,,,Hà Nội,Nam Từ Liêm
Middle Senior Backend Ruby On Rails,Business,,20000000.0,VND,Hồ Chí Minh,Quận 2
Project Manager,Business,15000000.0,30000000.0,VND,Hà Nội,Cầu Giấy
Chuyên Viên Quản Trị Rủi Ro Và Tuân Thủ,Business,,,,Hà Nội,Nam Từ Liêm
QA Tester,IT,,,,Hà Nội,
Devops Engineer - Định Hướng Phát Triển Thành Devsecops,IT,,,,Hà Nội,Nam Từ Liêm
Sap Abap Developer,Business,,,,Hồ Chí Minh,Tân Bình
Game Designer - Thu Nhập Upto 1000$,Business,12000000.0,25000000.0,VND,Hà Nội,Nam Từ Liêm
Senior Game Developer (Thu Nhập Upto $2000),IT,,2000.0,USD,Hồ Chí Minh,Phú Nhuận
Technical Lead .Net ( Upto $2700),Business,2200.0,2700.0,USD,Hồ Chí Minh,Quận 2
.Net Developer - Upto $2200 (Junior 2Year ),IT,,2200.0,USD,Hồ Chí Minh,Phú Nhuận
.Net Developer - Upto $2200 (Junior 2Year ),IT,,2200.0,USD,Đà Nẵng,Thanh Khê
.Net Software Engineer,IT,,2000.0,USD,Hồ Chí Minh,
JavaScript Software Engineer,IT,,2000.0,USD,Hồ Chí Minh,
IT Business Analyst Team Lead (Finance/ Bank Project Experienced),Business,,,,Hồ Chí Minh,Tân Bình
Nhân Viên IT Nội Bộ,IT,10000000.0,25000000.0,VND,Hồ Chí Minh,Quận 2
IT Support/ Helpdesk Lương Từ 20 Triệu ( Tiếng Anh Hoặc Tiếng Trung ) Tại Hà Nội,IT,18000000.0,,VND,Hà Nội,Bắc Từ Liêm
.Net Leader,Business,30000000.0,40000000.0,VND,Hà Nội,Cầu Giấy
Backend Developer (Nodejs),Business,12000000.0,25000000.0,VND,Hà Nội,Hoàng Mai
Nhân Viên Quản Trị Hệ Thống ERP,Business,,,,Hồ Chí Minh,Phú Nhuận
Backend Game Server Developer,Business,15000000.0,35000000.0,VND,Hà Nội,Thanh Xuân
"Scrum Master (Từ 1 Năm Kinh Nghiệm, Upto 32M)",Business,20000000.0,32000000.0,VND,Hà Nội,Thanh Xuân
Senior Devops Engineer,IT,35000000.0,40000000.0,VND,Hồ Chí Minh,Quận 1
"Fresher Lập Trình .Net Developer (C Sharp, Winform/Wpf)",IT,7000000.0,,VND,Hồ Chí Minh,Tân Bình
"Chuyên Viên Quản Lý Dữ Liệu - Database Administrator (Sql, Cloud)",Business,,40000000.0,VND,Hà Nội,Long Biên
Kỹ Thuật Lắp Đặt Camera,Business,,,,Bình Dương,Thủ Dầu Một
Frontend Developer,IT,1200.0,1800.0,USD,Hà Nội,Thanh Xuân
Lập Trình Viên/ Phát Triển Ứng Dụng,IT,18000000.0,25000000.0,VND,Hà Nội,Nam Từ Liêm
Flutter Developer,IT,,1000.0,USD,Hà Nội,Nam Từ Liêm
Fullstack Developer (Python+ Vuejs/Reactjs),IT,,2000.0,USD,Hà Nội,Nam Từ Liêm
Lập Trình Viên,IT,20000000.0,,VND,Gia Lai,TP Pleiku
Lập Trình Viên,IT,20000000.0,,VND,Hồ Chí Minh,
Lập Trình Viên Java Backend,Business,,,,Hà Nội,Thanh Xuân
Lập Trình Viên (18 -25 Triêu),IT,,,,Hà Nội,Nam Từ Liêm
Angular Developer (Eng Fluent),IT,,50000000.0,VND,Hà Nội,Nam Từ Liêm
AI Intern,IT,,10000000.0,VND,Hà Nội,Cầu Giấy
Lập Trình Viên PHP (Javascrip - 20 - 25M Net),IT,18000000.0,25000000.0,VND,Hà Nội,Thanh Xuân
Senior Plunk Cloud Engineer,IT,,,,Đà Nẵng,Ngũ Hành Sơn
Golang/Python Developer (Từ 2 Năm Kn),IT,25000000.0,45000000.0,VND,Hà Nội,Cầu Giấy
Senior Software Developer (C/C++) ??? Salary Up To $2000,IT,,,,Đà Nẵng,Ngũ Hành Sơn
.Net Developer - Từ 2 Năm Kinh Nghiệm - Mức Lương Upto 30 Triệu - Không Yêu Cầu Tiếng Anh,IT,,30000000.0,VND,Hà Nội,Nam Từ Liêm
QA/QC Tester,IT,20000000.0,45000000.0,VND,Hồ Chí Minh,Phú Nhuận
.Net Developer,IT,25000000.0,55000000.0,VND,Hồ Chí Minh,Phú Nhuận
.Net Developer,IT,25000000.0,55000000.0,VND,Đà Nẵng,Thanh Khê
Chuyên Viên Phân Tích Dữ Liệu Hình Ảnh Viễn Thám (Gis/Google Earth Engine),Business,10000000.0,15000000.0,VND,Hà Nội,Bắc Từ Liêm
Fullstack Developer,IT,10000000.0,18000000.0,VND,Hà Nội,Đống Đa
Giáo Viên Robotics (Full - Time),Business,,,,Hà Nội,Nam Từ Liêm
Thực Tập Sinh Lập Trình Web (Python),IT,,,,Hồ Chí Minh,Quận 5
Front End Intern,IT,,4000000.0,VND,Hồ Chí Minh,Quận 7
Unity Game Developer ( Level Fresher Từ 3 Tháng Kinh Nghiệm) - Thu Nhập Upto 10M,IT,3000000.0,10000000.0,VND,Hà Nội,Nam Từ Liêm
.Net Developer,IT,,1500.0,USD,Hà Nội,
Lập Trình Viên PHP Laravel (Level Middle) - Lương Net 18-25 Triệu,IT,,25000000.0,VND,Hà Nội,Thanh Xuân
Unity Developer,IT,,45000000.0,VND,Hà Nội,Thanh Xuân
Lập Trình Viên AI,IT,,50000000.0,VND,Hà Nội,Đống Đa
Website Developer,IT,,,,Hồ Chí Minh,Tân Bình
Project Leader (Tiếng Nhật N2),Business,,45000000.0,VND,Hà Nội,Ba Đình
Lập Trình Viên Flutter Developers Tại Hà Nội,IT,25000000.0,,VND,Hà Nội,Cầu Giấy
PHP Developer Up To $2000,IT,,45000000.0,VND,Hà Nội,Nam Từ Liêm
Junior JavaScript Developer,IT,,8000000.0,VND,Hà Nội,Thanh Xuân
Thực Tập Sinh Network,Business,,,,Hà Nội,Đống Đa
Business Analyst (Lương Từ 18 Triệu),Business,18000000.0,,VND,Hà Nội,Ba Đình
Tester Làm Việc Khách Hàng Âu Mỹ (Device Gaming),IT,,,,Hồ Chí Minh,Thủ Đức
Chuyên Viên IT Helpdesk,IT,,,,Hồ Chí Minh,Quận 2
R&D (Research & Development) Intern,IT,8000000.0,10000000.0,VND,Hà Nội,Cầu Giấy
Devops Cloudops Engineer,IT,,,,Hồ Chí Minh,Phú Nhuận
Senior QA Automation Engineer,IT,,,,Hồ Chí Minh,Phú Nhuận
Manual Tester,IT,,35000000.0,VND,Hà Nội,Cầu Giấy
Mid-Level Backend Developer (Nodejs),Business,,25000000.0,VND,Hồ Chí Minh,Quận 7
Nhân Viên Kỹ Thuật Máy Tính Tại Hà Nội,Business,5000000.0,,VND,Hà Nội,Hà Đông
Account Manager (Tiếng Nhật),Business,,,,Hà Nội,
"Front End Developer Intern (JavaScript, Vuejs/Nuxtjs) - Fulltime",IT,,4000000.0,VND,Hồ Chí Minh,Quận 4
Business Analyst,Business,,,,Hồ Chí Minh,
Mobile Developer,IT,,40000000.0,VND,Hồ Chí Minh,Quận 2
Lập Trình Viên Mobile ( Mobile Developer ),IT,,,,Cần Thơ,Ninh Kiều
Lập Trình Viên - Cần Thơ,IT,,,,Cần Thơ,Ninh Kiều
Lập Trình Viên Mobile ( Mobile Developer ),IT,,,,Cần Thơ,Ninh Kiều
Tester - Cần Thơ,IT,,,,Cần Thơ,Ninh Kiều
Nhân Viên 2D Artist - Cầu Giấy Hà Nội,Business,8000000.0,25000000.0,VND,Hà Nội,Cầu Giấy
TTS Lập Trình Viên Hệ Thống Nhúng (Sau 6 Tháng Sang Nhật),IT,,34000000.0,VND,Nước ngoài,
Solution Architect - Trung Tâm Công Nghệ,IT,,,,Hà Nội,Nam Từ Liêm
Java Team Leader (Backend) - Trung Tâm Công Nghệ,Business,,,,Hà Nội,Nam Từ Liêm
Data Governance - Trung Tâm Công Nghệ,IT,,,,Hà Nội,Nam Từ Liêm
Chuyên Viên Kiểm Thử Phần Mềm (Tester) Thu Nhập 15-20M,IT,15000000.0,20000000.0,VND,Hà Nội,Cầu Giấy
Lập Trình Viên Ruby On Rail,IT,,,,Hà Nội,Nam Từ Liêm
Nhân Viên IT App (Có Kinh Nghiệm Làm Về Livestream),IT,10000000.0,,VND,Hồ Chí Minh,Tân Phú
Web Fullstack Developer,IT,,,,Hà Nội,Nam Từ Liêm
Fullstack Developer,IT,,,,Hà Nội,Nam Từ Liêm
IOS/Swift Internship,IT,,,,Hà Nội,Nam Từ Liêm
IOS/Swift Internship,IT,,,,Hà Nội,Nam Từ Liêm
Site Reliability Engineer,IT,,,,Hà Nội,Đống Đa
Lập Trình Ruby On Rails,IT,,,,Hà Nội,Nam Từ Liêm
UI/UX Designer,Business,15000000.0,20000000.0,VND,Hà Nội,
Nhân Viên Chăm Sóc Khách Hàng Tiếng Trung/Customer Support (Chinese- Mandarin),Business,10000000.0,18000000.0,VND,Hồ Chí Minh,"Quận 3, Quận 12"
Java Developer (Middle/Senior),IT,,,,Hồ Chí Minh,
Brse - Kỹ Sư Cầu Nối (Tiếng Nhật N2-Biết Tech),IT,20000000.0,55000000.0,VND,Hà Nội,Cầu Giấy
IT Comtor (Japanese) - Mức Lương Upto 25M,IT,,25000000.0,VND,Hà Nội,Thanh Xuân
"Wordpress Developer (Lương 15,000,000Đ - 20.000.000Đ/Tháng)",IT,15000000.0,20000000.0,VND,Hồ Chí Minh,Quận 10
IT Customer Support Upto 12M,IT,9000000.0,12000000.0,VND,Hà Nội,Nam Từ Liêm
Frontend Developer - Vuejs Electron (Làm Product),IT,,25000000.0,VND,Hà Nội,Thanh Xuân
"Mobile Developer (Android/IOS, React Native, Flutter)",IT,8000000.0,35000000.0,VND,Hồ Chí Minh,Thủ Đức
Lập Trình Viên Unity/C#,IT,,1500.0,USD,Hà Nội,Hà Đông
Lập Trinh .Net - Dự Án Chính Quyền Số,Business,,,,Hà Nội,Nam Từ Liêm
Powerapps Specialist,Business,,,,Hồ Chí Minh,Quận 1
Nhân Viên IT Support/ IT Helpdesk,IT,,,,Bình Dương,Thủ Dầu Một
Senior Designer,Business,,,,Hồ Chí Minh,Phú Nhuận
Frontend Developer - Mobile,IT,,,,Hồ Chí Minh,Bình Thạnh
Software Engineer(C#),IT,600.0,,USD,Hà Nội,
Lập Trình Mobile - Dự Án Chính Quyền Số - HN,IT,,20000000.0,VND,Hà Nội,Nam Từ Liêm
Nhân Viên IT,IT,8000000.0,,VND,Hà Nội,Thanh Xuân
Ruby On Rails Developer (1 Năm Kinh Nghiệm),IT,,20000000.0,VND,Hà Nội,
Middle Java Developer (Remote Hybrid),IT,,1500.0,USD,Hà Nội,Ba Đình
Middle Python Developer (Remote Hybrid),IT,,1500.0,USD,Hà Nội,Ba Đình
IT Support / Helpdesk,IT,10000000.0,,VND,Hồ Chí Minh,Quận 6
IT Support Engineers (Experienced),IT,10000000.0,15000000.0,VND,Hà Nội,Đống Đa
Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst) - Dự Án Chính Quyền Số,Business,,20000000.0,VND,Hà Nội,Nam Từ Liêm
Quality Assurance (Up To 12M),IT,7000000.0,12000000.0,VND,Hà Nội,Nam Từ Liêm
Middle Vuejs Developer (Remote Hybrid),IT,,1500.0,USD,Hà Nội,Ba Đình
Blockchain Leader,IT,,,,Hà Nội,Cầu Giấy
Kỹ Sư Mạng Và Bảo Mật,Business,,,,Hà Nội,Đống Đa
Trưởng Nhóm Tích Hợp Mạng Và Bảo Mật,Business,,,,Hà Nội,Đống Đa
Project Manager Up To 60M Net,Business,30000000.0,60000000.0,VND,Hà Nội,Đống Đa
"Lập Trình Viên Java (Milde/Senior, Thu Nhập Từ 20-35Tr/Tháng)",IT,20000000.0,35000000.0,VND,Hà Nội,Nam Từ Liêm
Tester,IT,,,,Hồ Chí Minh,Bình Thạnh
Lập Trình Backend Developer (Java/Spring/MySQL),Business,10000000.0,15000000.0,VND,Hà Nội,Nam Từ Liêm
Lập Trình Viên Làm Việc Online Toàn Quốc,IT,,,,Toàn quốc,
Unity Developer,IT,,45000000.0,VND,Hồ Chí Minh,Quận 10
Nhân Viên Frontend Developer,IT,,,,Hà Nội,Cầu Giấy
Business Analyst (8-15M),Business,8000000.0,15000000.0,VND,Hà Nội,Nam Từ Liêm
Nhân Viên Tester - Dự Án Easy Boss,IT,8000000.0,10000000.0,VND,Hà Nội,Đống Đa
Project Manager [HCM],Business,,,,Hồ Chí Minh,
Java Developer (Dự Án Viễn Thông),IT,,,,Hà Nội,Nam Từ Liêm
Frontend Developer (Reactjs/Angular) - Dự Án Viễn Thông,IT,,,,Hà Nội,Nam Từ Liêm
Mobile Developer (React Native/Flutter),IT,,35000000.0,VND,Hà Nội,Nam Từ Liêm
Product Owner,Business,,25000000.0,VND,Hà Nội,Đống Đa
PHP Developer (Web Wordpress),IT,,,,Hồ Chí Minh,Thủ Đức
Software Architect (Senior),IT,,50000000.0,VND,Hà Nội,Nam Từ Liêm
Comtor IT,IT,10000000.0,20000000.0,VND,Hà Nội,
PHP Backend Developer,Business,,1000.0,USD,Hà Nội,
Game Designer,Business,8000000.0,20000000.0,VND,Hồ Chí Minh,Tân Bình
Backend Engineer (Nodejs/Golang - Upto 30M),Business,,30000000.0,VND,Hà Nội,Thanh Xuân
Fullstack Developer (Nodejs/Golang - Upto 30M),IT,,30000000.0,VND,Hà Nội,Thanh Xuân
Lập Trình Viên Nodejs/Golang (Upto 35M),IT,,35000000.0,VND,Hà Nội,Thanh Xuân
.Net Developer,IT,,2200.0,USD,Hà Nội,Cầu Giấy
Lập Trình Viên Ruby On Rails/ Reactjs (Thu Nhập Upto 30 Triệu),IT,,30000000.0,VND,Hà Nội,Từ Liêm
Nhân Viên Phát Triển Phần Mềm,Business,,,,Bắc Ninh,TP Bắc Ninh
Lập Trình Viên Dotnet Thu Nhập Hấp Dẫn,IT,,,,Hà Nội,Thanh Xuân
Senior Fullstack Dev (Nodejs/Golang/PHP/Java - Upto 40M),IT,25000000.0,40000000.0,VND,Hà Nội,Thanh Xuân
IT Project Manager (Finance/ Bank Experienced),Business,,,,Hồ Chí Minh,Tân Bình
Fullstack Dev (Java/JavaScript) - Digital Banking Project,Business,,1500.0,USD,Hà Nội,Cầu Giấy
Project Manager,Business,20000000.0,,VND,Hồ Chí Minh,Tân Bình
Front End Developer ( Thu Nhập Lên Đến 1000 Usd ),IT,8000000.0,15000000.0,VND,Hà Nội,Cầu Giấy
Junior React Native Developer,IT,750.0,1000.0,USD,Hà Nội,Cầu Giấy
Junior React.JS Developer,IT,600.0,750.0,USD,Hà Nội,Cầu Giấy
Junior Java Backend,Business,750.0,1000.0,USD,Hà Nội,Cầu Giấy
Smartcontract,Business,,,,Hà Nội,Cầu Giấy
Junior Node.JS Dev ( Backend ),Business,750.0,1000.0,USD,Hà Nội,Cầu Giấy
PHP Laravel Developer,IT,15000000.0,30000000.0,VND,Hà Nội,
Nhân Viên Kỹ Thuật Máy In,Business,9000000.0,15000000.0,VND,Hồ Chí Minh,Bình Thạnh
Thực Tập Sinh Python,IT,,,,Hà Nội,Hồ Chí Minh
Thực Tập Sinh Python,IT,,,,Quận 1,
Nhân Viên Hỗ Trợ Khách Hàng,Business,,,,Hà Nội,Ba Đình
Nhân Viên Hỗ Trợ Khách Hàng,Business,,,,Hồ Chí Minh,Quận 1
Kỹ Sư Vận Hành Trung Tâm Dữ Liệu (Data Center Engineer Idc Alibaba) Salary Up To 20M,Business,15000000.0,,VND,Hồ Chí Minh,
Fresher IOS (Swift/ Objective C),IT,12000000.0,,VND,Hà Nội,Đống Đa
Angular Developer (Junior),IT,,20000000.0,VND,Hà Nội,Cầu Giấy
Lập Trình Web Wordpress,IT,9000000.0,,VND,Hồ Chí Minh,Quận 5
Kỹ Thuật Viên Vận Hành Triển Khai Dịch Vụ Network - Hải Phòng,IT,8000000.0,12000000.0,VND,Hải Phòng,
Senior Manual Tester,IT,,45000000.0,VND,Hồ Chí Minh,
Thực Tập Sinh Mobile,IT,4000000.0,,VND,Hà Nội,Cầu Giấy
Junior Unity Developer,IT,15000000.0,30000000.0,VND,Hà Nội,Thanh Xuân
Senior Devops Từ 3 Năm Kinh Nghiệm (Tiếng Anh Giao Tiếp),IT,,50000000.0,VND,Hà Nội,Nam Từ Liêm
Fresher React Native Developer (Up To 10M),IT,7000000.0,10000000.0,VND,Hà Nội,Nam Từ Liêm
Thực Tập Sinh React Native (Up To 5M),Business,4000000.0,5000000.0,VND,Hà Nội,Nam Từ Liêm
Lập Trình Viên PHP Wordpress,IT,10000000.0,45000000.0,VND,Hồ Chí Minh,Tân Bình
Embedded Engineer For Aosp,IT,,1500.0,USD,Hồ Chí Minh,Tân Bình
Embedded Engineer For Aosp,IT,,1500.0,USD,Đà Nẵng,Hải Châu
Comtor Tiếng Nhật (N2),Business,,23000000.0,VND,Hà Nội,Cầu Giấy
Brse Tại Nhật Bản,Business,,,,Nước ngoài,
Fresher Software Engineer Java/Python/Vuejs - Hybrid,IT,,18000000.0,VND,Hà Nội,Ba Đình
Nhân Viên Kỹ Thuật Triển Khai Lương Từ 7 Triệu,IT,9000000.0,,VND,Hà Nội,
"Backend Developer (E-Commerce, Java, Spring, Sql) Hà Nội",Business,,2500.0,USD,Hà Nội,Nam Từ Liêm
Flutter Developer,IT,,20000000.0,VND,Hồ Chí Minh,Bình Thạnh
Font-End Engineer (PHP Laravel),IT,,,,Hồ Chí Minh,Tân Bình
Nhân Viên UI/UX Design,Business,,,,Hồ Chí Minh,Tân Bình
Nodejs Developer (Ts),IT,12000000.0,25000000.0,VND,Hà Nội,Thanh Xuân
Frontend Developer Mảng Game (Mỹ Đình 2 - Nam Từ Liêm - Hà Nội),IT,800.0,1500.0,USD,Hà Nội,Nam Từ Liêm
"Senior Backend Developer (Nodejs, Reactjs, JavaScript)",Business,30000000.0,40000000.0,VND,Hồ Chí Minh,Quận 1
Trưởng Nhóm Tích Hợp Mạng Và Bảo Mật,Business,,,,Hà Nội,Đống Đa
Nhân Viên Tester,IT,12000000.0,25000000.0,VND,Hà Nội,"Cầu Giấy, Tây Hồ"
Thực Tập Sinh - Mạng Và Bảo Mật,Business,,,,Hà Nội,Đống Đa
Devops Engineer (On-Premise),IT,,,,Hà Nội,Cầu Giấy
Lập Trình Viên PHP,IT,,20000000.0,VND,Thừa Thiên Huế,TP Huế
Lập Trình Unity,IT,,20000000.0,VND,Thừa Thiên Huế,TP Huế
C Developer,IT,,15000000.0,VND,Thừa Thiên Huế,TP Huế
Net Fullstack Định Hướng Tech Lead,IT,20000000.0,30000000.0,VND,Hà Nội,Hoàng Mai
Chuyên Viên Quản Lý Hệ Thống Thông Tin,Business,10000000.0,,VND,Hà Nội,Cầu Giấy
Chuyên Viên Tester,IT,10000000.0,,VND,Hà Nội,Cầu Giấy
Java Developer Senior - Offer Up To 40M,IT,,40000000.0,VND,Hà Nội,Đống Đa
Python Developer,IT,10000000.0,20000000.0,VND,Hồ Chí Minh,Quận 4
Python/Odoo Developer - Offer Up To 35M,IT,,35000000.0,VND,Hà Nội,Đống Đa
Business Analyst (English/Ecommerce),Business,,,,Hà Nội,Nam Từ Liêm
Nhân Viên Tester,IT,,,,Hà Nội,Cầu Giấy
Nhân Viên Front-End Dev,Business,1000.0,2000.0,USD,Hà Nội,Hà Đông
Chuyên Viên Kiểm Thử (Manual Tester) - Từ 2 Năm Kinh Nghiệm - Jlpt N2 - Mức Lương Upto 25M,IT,,25000000.0,VND,Hà Nội,Nam Từ Liêm
Backend Developer (Mỹ Đình 2 - Nam Từ Liêm - Hà Nội),Business,800.0,1500.0,USD,Hà Nội,Nam Từ Liêm
Nhân Viên IT (IT Helpdesk),IT,8000000.0,12000000.0,VND,Hồ Chí Minh,Quận 1
Senior .Net Developer (Tiếng Anh Giao Tiếp Tốt)- Lương Upto 45M,IT,,,,Hà Nội,Cầu Giấy
Lập Trình Viên Java (Thu Nhập Từ 15 - 30 Triệu),IT,15000000.0,30000000.0,VND,Hà Nội,Tây Hồ
Data Scientist (Làm Việc Tại Tp. HCM),IT,,,,Hồ Chí Minh,Quận 3
IT Support,IT,9000000.0,12000000.0,VND,Hà Nội,Long Biên
Thực Tập Sinh Unity Developer,IT,,,,Hà Nội,Cầu Giấy
Thực Tập Sinh Lập Trình Phần Mềm,IT,,,,Hà Nội,Hà Đông
Junior IT Administrator,IT,,,,Hà Nội,Hai Bà Trưng
Data Engineer Thu Nhập Up To 50M,IT,25000000.0,50000000.0,VND,Hà Nội,Hà Đông
Nodejs Developer (Ts),IT,12000000.0,25000000.0,VND,Hà Nội,Thanh Xuân
.Net Developer,IT,,25000000.0,VND,Hà Nội,Hà Đông
Full Stack .Net Engineer,IT,,2500.0,USD,Hà Nội,Hai Bà Trưng
Middle/Senior Business Analyst (Database/ Sql),Business,,2300.0,USD,Hồ Chí Minh,
Unity Developer (Từ 1 Năm Kinh Nghiệm),IT,10000000.0,15000000.0,VND,Hà Nội,Cầu Giấy
"Back End Developer (Golang, Python3) - Quận 2",Business,1000.0,2000.0,USD,Hồ Chí Minh,Quận 2
Lập Trình Viên/ Kỹ Sư Thiết Kế Phần Mềm,IT,,,,Hải Phòng,An Dương
Trưởng Phòng Công Nghệ Thông Tin (Hệ Thống & IT Helpdesk),IT,30000000.0,40000000.0,VND,Hà Nội,Ba Đình
Nodejs Developer - Đà Nẵng,IT,,,,Đà Nẵng,Hải Châu
"Developer (Odoo, 13-17 Tháng Lương/Năm)",IT,,40000000.0,VND,Hà Nội,Nam Từ Liêm
Nhân Viên IT,IT,8000000.0,,VND,Hà Nội,Thanh Xuân
Senior .Net Developer,IT,,2000.0,USD,Hà Nội,Hai Bà Trưng
React Native Developer,IT,18000000.0,23000000.0,VND,Hà Nội,Hoàn Kiếm
Software Architect (Sa),IT,,2500.0,USD,Hà Nội,"Cầu Giấy, Hai Bà Trưng"
Chuyên Viên Kiểm Thử Phần Mềm (Tester) Từ 6 Tháng Kinh Nghiệm,IT,10000000.0,,VND,Hà Nội,Nam Từ Liêm
Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst-Ba),Business,10000000.0,,VND,Hà Nội,Nam Từ Liêm
Lập Trình Viên,IT,,,,Hà Nội,Nam Từ Liêm
Quản Trị Cơ Sở Dữ Liệu,Business,,,,Hà Nội,Nam Từ Liêm
Phân Tích Nghiệp Vụ,Business,,,,Hà Nội,Nam Từ Liêm
Lập Trình Viên Mobile/.Net,IT,,1500.0,USD,Hà Nội,Đông Anh
Unity Developer,IT,,40000000.0,VND,Hà Nội,Cầu Giấy
Nhân Viên IT Support,IT,8000000.0,9000000.0,VND,Hà Nội,Thanh Xuân
Lập Trình Viên ( Java/Python) - Lương Up To 30 Triệu,IT,,30000000.0,VND,Đà Nẵng,Hải Châu
IT Comtor,IT,15000000.0,20000000.0,VND,Đà Nẵng,Hải Châu
Nhân Viên Kỹ Thuật Ép Kính,Business,8000000.0,10000000.0,VND,Hà Nội,
Junior App Tester - Up To 15M,IT,8000000.0,15000000.0,VND,Hà Nội,
Trưởng Phòng Dịch Vụ Kỹ Thuật,Business,15000000.0,18000000.0,VND,Hồ Chí Minh,Thủ Đức
Ruby On Rails Developer,IT,,,,Hồ Chí Minh,Gò Vấp
Ruby On Rails Developer,IT,,,,Hà Nội,Đống Đa
Ruby On Rails Developer,IT,,,,Đà Nẵng,Sơn Trà
Backend Developer,Business,,,,Hà Nội,Hà Đông
IOS Intern,IT,,4000000.0,VND,Hà Nội,Nam Từ Liêm
Quản Lý Nhà Máy Biết Tiếng Trung Hoặc Tiếng Anh Tại Bình Dương,IT,12000000.0,18000000.0,VND,Bình Dương,Dĩ An
QA/Tester (Intern),IT,,4000000.0,VND,Hà Nội,Nam Từ Liêm
Chuyên Viên Vận Hành IT (Quản Trị Hệ Thống Voice Ip),IT,20000000.0,30000000.0,VND,Hà Nội,Đống Đa
Thực Tập Web Developer - Vuejs,IT,2000000.0,,VND,Hồ Chí Minh,Quận 2
Devops Engineer (Lương Upto 45M Từ 2 Năm Kinh Nghiệm),IT,,45000000.0,VND,Hà Nội,Cầu Giấy
"Kỹ Thuật Viên Livestream/ Truyền Hình Trực Tiếp Giải Golf, Lương: 10-17Tr + Phụ Cấp",Business,10000000.0,17000000.0,VND,Hà Nội,Cầu Giấy
Lập Trình Viên Vuejs,IT,,15000000.0,VND,Hà Nội,Cầu Giấy
Quản Trị Hệ Thống - System Admin,Business,9000000.0,15000000.0,VND,Hà Nội,Đống Đa
Nhân Viên Xử Lý Dữ Liệu AI Part Time,IT,2000000.0,5000000.0,VND,Hà Nội,Nam Từ Liêm
Project Manager,Business,,,,Hồ Chí Minh,Tân Bình
Account Manager (H/S.Ware) - Quận 4,Business,500.0,800.0,USD,Hồ Chí Minh,
Tester - Cần Thơ,IT,,,,Cần Thơ,Ninh Kiều
Lập Trình Viên - Cần Thơ,IT,,,,Cần Thơ,Ninh Kiều
Android Developer (Middle Level),IT,,20000000.0,VND,Hà Nội,
Executive Admin,Business,,,,Hồ Chí Minh,Quận 7
C# Developer (.Net/Japanese) - Working In Japan,IT,,,,Hà Nội,"Ba Đình, Hoàn Kiếm, Hai Bà Trưng, Đống Đa, Tây Hồ, Cầu Giấy, Thanh Xuân, Hoàng Mai, Long Biên, Từ Liêm, Thanh Trì, Gia Lâm, Đông Anh, Sóc Sơn, Hà Đông, Sơn Tây, Ba Vì, Phúc Thọ, Thạch Thất, Quốc Oai, Chương Mỹ, Đan Phượng, Hoài Đức, Thanh Oai, Mỹ Đức, Ứng Hoà, Phú Xuyên, Thường Tín, Mê Linh, Bắc Từ Liêm, Nam Từ Liêm"
